CaseID,trace,length
1-686497432,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Queued, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",59
1-686580161,"<BOS>, Queued, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-686609791,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",20
1-686885675,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-687082195,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",123
1-687085471,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",23
1-687329729,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-687521104,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-687544011,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-687638428,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-687647619,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-687710013,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-688278051,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-688624453,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-688689511,"<BOS>, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-688696731,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Completed, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-689206959,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-689461262,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-689501709,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-690238688,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",18
1-690422411,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-690436171,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",26
1-690839783,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",32
1-691049627,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-691129791,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-691759626,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Queued, Accepted, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",29
1-691782323,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Completed, Completed, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",31
1-691794481,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",34
1-691811604,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-691832279,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-691950241,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-691971107,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",43
1-692009261,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-692067345,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",76
1-692755228,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-692758611,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",25
1-692758994,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-692918254,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",11
1-693021183,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",21
1-693200675,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-693253181,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-693258975,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-693300691,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-693352046,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-693412654,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",26
1-693587250,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Queued, Accepted, Completed, Completed, <EOS>",16
1-693822171,"<BOS>, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-693837467,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-694035053,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",25
1-694236018,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",52
1-694266600,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-694274811,"<BOS>, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",20
1-694300980,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",21
1-694339964,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",60
1-694346169,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-694375168,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",24
1-694457714,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",20
1-694782353,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",22
1-694796871,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-694844381,"<BOS>, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",23
1-694845331,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",17
1-694868667,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-694899341,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Completed, Completed, <EOS>",22
1-694975897,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-695147297,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-695221831,"<BOS>, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",16
1-695298616,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-695360832,"<BOS>, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-695452478,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-695486451,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",50
1-695870591,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",19
1-695872361,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-696080795,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Completed, Completed, <EOS>",17
1-696101645,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",12
1-696163170,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",35
1-696361691,"<BOS>, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-696484951,"<BOS>, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-696831586,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",18
1-696861441,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",15
1-696882469,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-696894381,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-696911694,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-696915401,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-696981592,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",56
